file_name,barcode,sample_id
a72fb099-b61f-4691-a87e-7993172c9ddd.FPKM-UQ.txt,TCGA-44-A4SU-01A,1
a72fb099-b61f-4691-a87e-7993172c9ddd.htseq.counts,TCGA-44-A4SU-01A,1
a72fb099-b61f-4691-a87e-7993172c9ddd.FPKM.txt,TCGA-44-A4SU-01A,1
091be805-db73-4d7c-852a-c13b9923c13a.FPKM.txt,TCGA-46-3765-01A,1
091be805-db73-4d7c-852a-c13b9923c13a.htseq.counts,TCGA-46-3765-01A,1
091be805-db73-4d7c-852a-c13b9923c13a.FPKM-UQ.txt,TCGA-46-3765-01A,1
f64e55d6-0f87-4a4d-a95e-c0b82f7268db.htseq.counts,TCGA-46-3766-01A,1
f64e55d6-0f87-4a4d-a95e-c0b82f7268db.FPKM-UQ.txt,TCGA-46-3766-01A,1
f64e55d6-0f87-4a4d-a95e-c0b82f7268db.FPKM.txt,TCGA-46-3766-01A,1
dc674030-76f0-412d-8491-586a928803fb.FPKM.txt,TCGA-46-3767-01A,1
dc674030-76f0-412d-8491-586a928803fb.htseq.counts,TCGA-46-3767-01A,1
dc674030-76f0-412d-8491-586a928803fb.FPKM-UQ.txt,TCGA-46-3767-01A,1
2bdd8011-dd68-4077-9354-eae6431b44b6.htseq.counts,TCGA-46-3768-01A,1
2bdd8011-dd68-4077-9354-eae6431b44b6.FPKM-UQ.txt,TCGA-46-3768-01A,1
2bdd8011-dd68-4077-9354-eae6431b44b6.FPKM.txt,TCGA-46-3768-01A,1
f9deb5e8-3a97-4eba-8b67-c71068a1bc93.FPKM-UQ.txt,TCGA-46-3769-01A,1
f9deb5e8-3a97-4eba-8b67-c71068a1bc93.FPKM.txt,TCGA-46-3769-01A,1
f9deb5e8-3a97-4eba-8b67-c71068a1bc93.htseq.counts,TCGA-46-3769-01A,1
55e976c2-4953-4014-8264-6c703a5eacbc.FPKM.txt,TCGA-46-6025-01A,1
55e976c2-4953-4014-8264-6c703a5eacbc.FPKM-UQ.txt,TCGA-46-6025-01A,1
55e976c2-4953-4014-8264-6c703a5eacbc.htseq.counts,TCGA-46-6025-01A,1
85f00b2b-bee0-4bed-bf31-a344b0fe64a8.htseq.counts,TCGA-46-6026-01A,1
85f00b2b-bee0-4bed-bf31-a344b0fe64a8.FPKM-UQ.txt,TCGA-46-6026-01A,1
85f00b2b-bee0-4bed-bf31-a344b0fe64a8.FPKM.txt,TCGA-46-6026-01A,1
fdbe22dd-cc5e-465a-9bb4-5336ac42af75.htseq.counts,TCGA-49-4486-01A,1
fdbe22dd-cc5e-465a-9bb4-5336ac42af75.FPKM.txt,TCGA-49-4486-01A,1
fdbe22dd-cc5e-465a-9bb4-5336ac42af75.FPKM-UQ.txt,TCGA-49-4486-01A,1
b0937926-a768-41bd-80bc-68d4e5743f8c.FPKM.txt,TCGA-49-4487-01A,1
b0937926-a768-41bd-80bc-68d4e5743f8c.htseq.counts,TCGA-49-4487-01A,1
b0937926-a768-41bd-80bc-68d4e5743f8c.FPKM-UQ.txt,TCGA-49-4487-01A,1
653ffc71-52ca-473e-8ce4-c934932baa8c.htseq.counts,TCGA-49-4488-01A,1
653ffc71-52ca-473e-8ce4-c934932baa8c.FPKM.txt,TCGA-49-4488-01A,1
653ffc71-52ca-473e-8ce4-c934932baa8c.FPKM-UQ.txt,TCGA-49-4488-01A,1
82cd39d8-7a0d-4ebf-adad-57b3a4e68262.htseq.counts,TCGA-49-4490-01A,1
82cd39d8-7a0d-4ebf-adad-57b3a4e68262.FPKM.txt,TCGA-49-4490-01A,1
82cd39d8-7a0d-4ebf-adad-57b3a4e68262.FPKM-UQ.txt,TCGA-49-4490-01A,1
3b1e8e56-f2a3-4a3f-8f99-ba8a8f33152c.htseq.counts,TCGA-49-4494-01A,1
3b1e8e56-f2a3-4a3f-8f99-ba8a8f33152c.FPKM.txt,TCGA-49-4494-01A,1
3b1e8e56-f2a3-4a3f-8f99-ba8a8f33152c.FPKM-UQ.txt,TCGA-49-4494-01A,1
fc435124-0749-4c74-ba94-d59a30953ed2.htseq.counts,TCGA-49-4501-01A,1
fc435124-0749-4c74-ba94-d59a30953ed2.FPKM-UQ.txt,TCGA-49-4501-01A,1
fc435124-0749-4c74-ba94-d59a30953ed2.FPKM.txt,TCGA-49-4501-01A,1
d14e0a59-4f3a-4d92-9a54-82925bd470aa.FPKM.txt,TCGA-49-4505-01A,1
d14e0a59-4f3a-4d92-9a54-82925bd470aa.htseq.counts,TCGA-49-4505-01A,1
d14e0a59-4f3a-4d92-9a54-82925bd470aa.FPKM-UQ.txt,TCGA-49-4505-01A,1
f1af55bb-21e4-473b-ad35-906fdc6a7cf5.FPKM-UQ.txt,TCGA-49-4506-01A,1
f1af55bb-21e4-473b-ad35-906fdc6a7cf5.htseq.counts,TCGA-49-4506-01A,1
f1af55bb-21e4-473b-ad35-906fdc6a7cf5.FPKM.txt,TCGA-49-4506-01A,1
b2bd3b9d-2380-47bb-a13d-a4e7a00d6740.FPKM-UQ.txt,TCGA-49-4507-01A,1
b2bd3b9d-2380-47bb-a13d-a4e7a00d6740.FPKM.txt,TCGA-49-4507-01A,1
b2bd3b9d-2380-47bb-a13d-a4e7a00d6740.htseq.counts,TCGA-49-4507-01A,1
c8fb3217-2cc9-47c0-84b6-b666c07624e6.FPKM-UQ.txt,TCGA-49-4510-01A,1
c8fb3217-2cc9-47c0-84b6-b666c07624e6.FPKM.txt,TCGA-49-4510-01A,1
c8fb3217-2cc9-47c0-84b6-b666c07624e6.htseq.counts,TCGA-49-4510-01A,1
e657cd5a-217e-45df-8203-a3f8c4907f4a.htseq.counts,TCGA-49-4512-01A,1
e657cd5a-217e-45df-8203-a3f8c4907f4a.FPKM-UQ.txt,TCGA-49-4512-01A,1
e657cd5a-217e-45df-8203-a3f8c4907f4a.FPKM.txt,TCGA-49-4512-01A,1
69918dce-8729-48a2-8294-a8b6b72c02e7.FPKM.txt,TCGA-49-4514-01A,1
69918dce-8729-48a2-8294-a8b6b72c02e7.FPKM-UQ.txt,TCGA-49-4514-01A,1
69918dce-8729-48a2-8294-a8b6b72c02e7.htseq.counts,TCGA-49-4514-01A,1
c763a179-e1ba-43a6-b34f-cbe73098e535.FPKM.txt,TCGA-49-6742-01A,1
c763a179-e1ba-43a6-b34f-cbe73098e535.htseq.counts,TCGA-49-6742-01A,1
c763a179-e1ba-43a6-b34f-cbe73098e535.FPKM-UQ.txt,TCGA-49-6742-01A,1
5f8af729-8993-4b3c-badb-aa1e3ce4e81c.FPKM-UQ.txt,TCGA-49-6743-01A,1
5f8af729-8993-4b3c-badb-aa1e3ce4e81c.FPKM.txt,TCGA-49-6743-01A,1
5f8af729-8993-4b3c-badb-aa1e3ce4e81c.htseq.counts,TCGA-49-6743-01A,1
9c21f775-3dff-43de-9a05-b25480cbe815.FPKM.txt,TCGA-49-6744-01A,1
9c21f775-3dff-43de-9a05-b25480cbe815.htseq.counts,TCGA-49-6744-01A,1
9c21f775-3dff-43de-9a05-b25480cbe815.FPKM-UQ.txt,TCGA-49-6744-01A,1
022cbd07-3e20-4144-b2ab-8c76adffae73.FPKM.txt,TCGA-49-6745-01A,1
022cbd07-3e20-4144-b2ab-8c76adffae73.FPKM-UQ.txt,TCGA-49-6745-01A,1
022cbd07-3e20-4144-b2ab-8c76adffae73.htseq.counts,TCGA-49-6745-01A,1
b600c271-e77b-4752-af07-08dd817ea601.FPKM.txt,TCGA-49-6761-01A,1
b600c271-e77b-4752-af07-08dd817ea601.FPKM-UQ.txt,TCGA-49-6761-01A,1
b600c271-e77b-4752-af07-08dd817ea601.htseq.counts,TCGA-49-6761-01A,1
508976fe-e7a9-4743-a098-2fb0cbe32f8d.FPKM-UQ.txt,TCGA-49-6767-01A,1
508976fe-e7a9-4743-a098-2fb0cbe32f8d.htseq.counts,TCGA-49-6767-01A,1
508976fe-e7a9-4743-a098-2fb0cbe32f8d.FPKM.txt,TCGA-49-6767-01A,1
18860abf-6fac-490b-8bf2-b906ac1422a4.htseq.counts,TCGA-49-AAQV-01A,1
18860abf-6fac-490b-8bf2-b906ac1422a4.FPKM.txt,TCGA-49-AAQV-01A,1
18860abf-6fac-490b-8bf2-b906ac1422a4.FPKM-UQ.txt,TCGA-49-AAQV-01A,1
8377de42-868b-4748-bbe0-b66827e274bf.FPKM-UQ.txt,TCGA-49-AAR0-01A,1
8377de42-868b-4748-bbe0-b66827e274bf.htseq.counts,TCGA-49-AAR0-01A,1
8377de42-868b-4748-bbe0-b66827e274bf.FPKM.txt,TCGA-49-AAR0-01A,1
2cea6dae-c807-428b-90c8-617b260d3975.FPKM.txt,TCGA-49-AAR2-01A,1
2cea6dae-c807-428b-90c8-617b260d3975.FPKM-UQ.txt,TCGA-49-AAR2-01A,1
2cea6dae-c807-428b-90c8-617b260d3975.htseq.counts,TCGA-49-AAR2-01A,1
bf8dd7a7-37b1-4a81-9554-d63fdf2fe4f1.FPKM.txt,TCGA-49-AAR3-01A,1
bf8dd7a7-37b1-4a81-9554-d63fdf2fe4f1.FPKM-UQ.txt,TCGA-49-AAR3-01A,1
bf8dd7a7-37b1-4a81-9554-d63fdf2fe4f1.htseq.counts,TCGA-49-AAR3-01A,1
fe232ef7-4d50-4dfc-bea1-6b6a7a3e4135.FPKM.txt,TCGA-49-AAR4-01A,1
fe232ef7-4d50-4dfc-bea1-6b6a7a3e4135.FPKM-UQ.txt,TCGA-49-AAR4-01A,1
fe232ef7-4d50-4dfc-bea1-6b6a7a3e4135.htseq.counts,TCGA-49-AAR4-01A,1
6b953214-e5c8-4aae-b257-f7e326ce0b2b.FPKM-UQ.txt,TCGA-49-AAR9-01A,1
6b953214-e5c8-4aae-b257-f7e326ce0b2b.FPKM.txt,TCGA-49-AAR9-01A,1
6b953214-e5c8-4aae-b257-f7e326ce0b2b.htseq.counts,TCGA-49-AAR9-01A,1
7b3fca6d-8886-46b4-99fa-cc87e6790c9f.FPKM-UQ.txt,TCGA-49-AARE-01A,1
7b3fca6d-8886-46b4-99fa-cc87e6790c9f.FPKM.txt,TCGA-49-AARE-01A,1
7b3fca6d-8886-46b4-99fa-cc87e6790c9f.htseq.counts,TCGA-49-AARE-01A,1
abf27f2d-63a4-4903-b17c-51d428d8ba96.htseq.counts,TCGA-49-AARN-01A,1
abf27f2d-63a4-4903-b17c-51d428d8ba96.FPKM.txt,TCGA-49-AARN-01A,1
abf27f2d-63a4-4903-b17c-51d428d8ba96.FPKM-UQ.txt,TCGA-49-AARN-01A,1
8c9a74f3-0562-4d9d-a0e6-27a151d5a534.htseq.counts,TCGA-49-AARO-01A,1
8c9a74f3-0562-4d9d-a0e6-27a151d5a534.FPKM-UQ.txt,TCGA-49-AARO-01A,1
8c9a74f3-0562-4d9d-a0e6-27a151d5a534.FPKM.txt,TCGA-49-AARO-01A,1
6011bac0-a278-42b4-bfd9-97f1b618926e.FPKM.txt,TCGA-49-AARQ-01A,1
6011bac0-a278-42b4-bfd9-97f1b618926e.htseq.counts,TCGA-49-AARQ-01A,1
6011bac0-a278-42b4-bfd9-97f1b618926e.FPKM-UQ.txt,TCGA-49-AARQ-01A,1
ebe06b50-91d3-4a79-bc8f-6564742c1652.FPKM-UQ.txt,TCGA-49-AARR-01A,1
ebe06b50-91d3-4a79-bc8f-6564742c1652.htseq.counts,TCGA-49-AARR-01A,1
ebe06b50-91d3-4a79-bc8f-6564742c1652.FPKM.txt,TCGA-49-AARR-01A,1
ad42f69f-a6d5-4d13-b348-cf4541c87b7d.FPKM.txt,TCGA-4A-A93W-01A,1
ad42f69f-a6d5-4d13-b348-cf4541c87b7d.htseq.counts,TCGA-4A-A93W-01A,1
ad42f69f-a6d5-4d13-b348-cf4541c87b7d.FPKM-UQ.txt,TCGA-4A-A93W-01A,1
b0775fe5-a9f4-4be4-bd7d-37acfd5cc631.htseq.counts,TCGA-4A-A93X-01A,1
b0775fe5-a9f4-4be4-bd7d-37acfd5cc631.FPKM-UQ.txt,TCGA-4A-A93X-01A,1
b0775fe5-a9f4-4be4-bd7d-37acfd5cc631.FPKM.txt,TCGA-4A-A93X-01A,1
fe964742-d9b9-4e82-bf49-6fff3e14df70.FPKM.txt,TCGA-4A-A93Y-01A,1
fe964742-d9b9-4e82-bf49-6fff3e14df70.FPKM-UQ.txt,TCGA-4A-A93Y-01A,1
fe964742-d9b9-4e82-bf49-6fff3e14df70.htseq.counts,TCGA-4A-A93Y-01A,1
0ea05ccb-3752-491c-acc2-ee397fef52da.htseq.counts,TCGA-4B-A93V-01A,1
0ea05ccb-3752-491c-acc2-ee397fef52da.FPKM.txt,TCGA-4B-A93V-01A,1
0ea05ccb-3752-491c-acc2-ee397fef52da.FPKM-UQ.txt,TCGA-4B-A93V-01A,1
03248d19-cb6a-4578-9759-c0c4de048920.FPKM-UQ.txt,TCGA-4C-A93U-01A,1
03248d19-cb6a-4578-9759-c0c4de048920.htseq.counts,TCGA-4C-A93U-01A,1
03248d19-cb6a-4578-9759-c0c4de048920.FPKM.txt,TCGA-4C-A93U-01A,1
4225530c-5f18-4e9f-b3b5-33c3db05be4d.FPKM-UQ.txt,TCGA-4E-A92E-01A,1
4225530c-5f18-4e9f-b3b5-33c3db05be4d.FPKM.txt,TCGA-4E-A92E-01A,1
4225530c-5f18-4e9f-b3b5-33c3db05be4d.htseq.counts,TCGA-4E-A92E-01A,1
8f00d52e-9dde-4594-87a1-8946bc7fb438.FPKM.txt,TCGA-4G-AAZO-01A,1
8f00d52e-9dde-4594-87a1-8946bc7fb438.htseq.counts,TCGA-4G-AAZO-01A,1
8f00d52e-9dde-4594-87a1-8946bc7fb438.FPKM-UQ.txt,TCGA-4G-AAZO-01A,1
49f80167-5bbc-4f3e-aaa0-285d029b1202.FPKM-UQ.txt,TCGA-4G-AAZT-01A,1
49f80167-5bbc-4f3e-aaa0-285d029b1202.FPKM.txt,TCGA-4G-AAZT-01A,1
49f80167-5bbc-4f3e-aaa0-285d029b1202.htseq.counts,TCGA-4G-AAZT-01A,1
463f2d23-8b4d-45f5-9600-06c2920498ca.htseq.counts,TCGA-4H-AAAK-01A,1
463f2d23-8b4d-45f5-9600-06c2920498ca.FPKM-UQ.txt,TCGA-4H-AAAK-01A,1
463f2d23-8b4d-45f5-9600-06c2920498ca.FPKM.txt,TCGA-4H-AAAK-01A,1
ac0f298f-7c34-4858-bae6-3e7c7981dd03.FPKM.txt,TCGA-4J-AA1J-01A,1
ac0f298f-7c34-4858-bae6-3e7c7981dd03.htseq.counts,TCGA-4J-AA1J-01A,1
ac0f298f-7c34-4858-bae6-3e7c7981dd03.FPKM-UQ.txt,TCGA-4J-AA1J-01A,1
e1222e51-7dd4-480b-82de-038d5efbe993.FPKM.txt,TCGA-4K-AA1G-01A,1
e1222e51-7dd4-480b-82de-038d5efbe993.htseq.counts,TCGA-4K-AA1G-01A,1
e1222e51-7dd4-480b-82de-038d5efbe993.FPKM-UQ.txt,TCGA-4K-AA1G-01A,1
74f9d946-bd83-4954-ba61-a84c02cef3ec.FPKM.txt,TCGA-4K-AA1H-01A,1
74f9d946-bd83-4954-ba61-a84c02cef3ec.FPKM-UQ.txt,TCGA-4K-AA1H-01A,1
74f9d946-bd83-4954-ba61-a84c02cef3ec.htseq.counts,TCGA-4K-AA1H-01A,1
3ef61128-ac08-4452-b21c-17004a3b4632.FPKM-UQ.txt,TCGA-4K-AA1I-01A,1
3ef61128-ac08-4452-b21c-17004a3b4632.FPKM.txt,TCGA-4K-AA1I-01A,1
3ef61128-ac08-4452-b21c-17004a3b4632.htseq.counts,TCGA-4K-AA1I-01A,1
16e1a405-e826-4934-b5ab-00ae1bfd4f2c.FPKM-UQ.txt,TCGA-4K-AAAL-01A,1
16e1a405-e826-4934-b5ab-00ae1bfd4f2c.htseq.counts,TCGA-4K-AAAL-01A,1
16e1a405-e826-4934-b5ab-00ae1bfd4f2c.FPKM.txt,TCGA-4K-AAAL-01A,1
0982be21-b4a3-4e43-92ba-1f2bde1c17d7.htseq.counts,TCGA-4L-AA1F-01A,1
0982be21-b4a3-4e43-92ba-1f2bde1c17d7.FPKM.txt,TCGA-4L-AA1F-01A,1
0982be21-b4a3-4e43-92ba-1f2bde1c17d7.FPKM-UQ.txt,TCGA-4L-AA1F-01A,1
966ad64a-5a6d-4219-ac8e-adbfb9a79cad.FPKM-UQ.txt,TCGA-4N-A93T-01A,1
966ad64a-5a6d-4219-ac8e-adbfb9a79cad.FPKM.txt,TCGA-4N-A93T-01A,1
966ad64a-5a6d-4219-ac8e-adbfb9a79cad.htseq.counts,TCGA-4N-A93T-01A,1
0ea4cfc7-e096-4c03-96a0-792eedf79f56.FPKM.txt,TCGA-4P-AA8J-01A,1
0ea4cfc7-e096-4c03-96a0-792eedf79f56.htseq.counts,TCGA-4P-AA8J-01A,1
0ea4cfc7-e096-4c03-96a0-792eedf79f56.FPKM-UQ.txt,TCGA-4P-AA8J-01A,1
e261f18a-3cd5-48a7-ba5e-dadba5a99673.FPKM.txt,TCGA-4R-AA8I-01A,1
e261f18a-3cd5-48a7-ba5e-dadba5a99673.htseq.counts,TCGA-4R-AA8I-01A,1
e261f18a-3cd5-48a7-ba5e-dadba5a99673.FPKM-UQ.txt,TCGA-4R-AA8I-01A,1
1cbb39ca-efbf-4080-bd32-1b76006394a8.htseq.counts,TCGA-4T-AA8H-01A,1
1cbb39ca-efbf-4080-bd32-1b76006394a8.FPKM.txt,TCGA-4T-AA8H-01A,1
1cbb39ca-efbf-4080-bd32-1b76006394a8.FPKM-UQ.txt,TCGA-4T-AA8H-01A,1
e2417745-90b7-42c8-8307-6682f6619df0.FPKM.txt,TCGA-4V-A9QI-01A,1
e2417745-90b7-42c8-8307-6682f6619df0.htseq.counts,TCGA-4V-A9QI-01A,1
e2417745-90b7-42c8-8307-6682f6619df0.FPKM-UQ.txt,TCGA-4V-A9QI-01A,1
fb1845b0-f785-4e5c-bc08-ff0477070a20.htseq.counts,TCGA-4V-A9QJ-01A,1
fb1845b0-f785-4e5c-bc08-ff0477070a20.FPKM-UQ.txt,TCGA-4V-A9QJ-01A,1
fb1845b0-f785-4e5c-bc08-ff0477070a20.FPKM.txt,TCGA-4V-A9QJ-01A,1
49390321-980e-4a42-8cc9-88c595be3416.FPKM.txt,TCGA-4V-A9QL-01A,1
49390321-980e-4a42-8cc9-88c595be3416.htseq.counts,TCGA-4V-A9QL-01A,1
49390321-980e-4a42-8cc9-88c595be3416.FPKM-UQ.txt,TCGA-4V-A9QL-01A,1
acb1927c-127d-4b07-910d-f16a7a4e0f57.htseq.counts,TCGA-4V-A9QM-01A,1
acb1927c-127d-4b07-910d-f16a7a4e0f57.FPKM.txt,TCGA-4V-A9QM-01A,1
acb1927c-127d-4b07-910d-f16a7a4e0f57.FPKM-UQ.txt,TCGA-4V-A9QM-01A,1
8c96e7fa-ae9d-4361-9b3b-e395b02ad715.FPKM.txt,TCGA-4V-A9QN-01A,1
8c96e7fa-ae9d-4361-9b3b-e395b02ad715.htseq.counts,TCGA-4V-A9QN-01A,1
8c96e7fa-ae9d-4361-9b3b-e395b02ad715.FPKM-UQ.txt,TCGA-4V-A9QN-01A,1
a15d6f5a-d589-4ec8-8326-4687e34a31a8.htseq.counts,TCGA-4V-A9QR-01A,1
a15d6f5a-d589-4ec8-8326-4687e34a31a8.FPKM-UQ.txt,TCGA-4V-A9QR-01A,1
a15d6f5a-d589-4ec8-8326-4687e34a31a8.FPKM.txt,TCGA-4V-A9QR-01A,1
22dff49e-b490-42b2-af77-1127f3db22da.FPKM-UQ.txt,TCGA-4V-A9QS-01A,1
22dff49e-b490-42b2-af77-1127f3db22da.FPKM.txt,TCGA-4V-A9QS-01A,1
22dff49e-b490-42b2-af77-1127f3db22da.htseq.counts,TCGA-4V-A9QS-01A,1
a9b5642f-7faa-45bc-8215-300fc6b3eb2d.htseq.counts,TCGA-4V-A9QT-01A,1
a9b5642f-7faa-45bc-8215-300fc6b3eb2d.FPKM.txt,TCGA-4V-A9QT-01A,1
a9b5642f-7faa-45bc-8215-300fc6b3eb2d.FPKM-UQ.txt,TCGA-4V-A9QT-01A,1
fb4057cb-8636-4b9e-8026-814244ed649f.htseq.counts,TCGA-4V-A9QU-01A,1
fb4057cb-8636-4b9e-8026-814244ed649f.FPKM-UQ.txt,TCGA-4V-A9QU-01A,1
fb4057cb-8636-4b9e-8026-814244ed649f.FPKM.txt,TCGA-4V-A9QU-01A,1
f413392f-f2c6-49f9-bd01-146e49e86110.FPKM.txt,TCGA-4V-A9QW-01A,1
f413392f-f2c6-49f9-bd01-146e49e86110.htseq.counts,TCGA-4V-A9QW-01A,1
f413392f-f2c6-49f9-bd01-146e49e86110.FPKM-UQ.txt,TCGA-4V-A9QW-01A,1
b97c1f01-06d4-4f01-beac-6124dfb08545.FPKM.txt,TCGA-4V-A9QX-01A,1
b97c1f01-06d4-4f01-beac-6124dfb08545.FPKM-UQ.txt,TCGA-4V-A9QX-01A,1
b97c1f01-06d4-4f01-beac-6124dfb08545.htseq.counts,TCGA-4V-A9QX-01A,1
6c2be673-4243-49cb-b11e-2652bf80a863.htseq.counts,TCGA-4X-A9F9-01A,1
6c2be673-4243-49cb-b11e-2652bf80a863.FPKM.txt,TCGA-4X-A9F9-01A,1
6c2be673-4243-49cb-b11e-2652bf80a863.FPKM-UQ.txt,TCGA-4X-A9F9-01A,1
f92ef89d-6640-4072-bd48-8a600a23f2c7.htseq.counts,TCGA-4X-A9FA-01A,1
f92ef89d-6640-4072-bd48-8a600a23f2c7.FPKM-UQ.txt,TCGA-4X-A9FA-01A,1
f92ef89d-6640-4072-bd48-8a600a23f2c7.FPKM.txt,TCGA-4X-A9FA-01A,1
e2ff7982-ee35-42ae-8742-5715833ac86b.FPKM-UQ.txt,TCGA-4X-A9FB-01A,1
e2ff7982-ee35-42ae-8742-5715833ac86b.FPKM.txt,TCGA-4X-A9FB-01A,1
e2ff7982-ee35-42ae-8742-5715833ac86b.htseq.counts,TCGA-4X-A9FB-01A,1
554d0f93-f6a4-4074-b5ac-4cd57dc96876.htseq.counts,TCGA-4X-A9FC-01A,1
554d0f93-f6a4-4074-b5ac-4cd57dc96876.FPKM-UQ.txt,TCGA-4X-A9FC-01A,1
554d0f93-f6a4-4074-b5ac-4cd57dc96876.FPKM.txt,TCGA-4X-A9FC-01A,1
09c2314e-04e8-4174-9a10-287b3bc9aca9.FPKM.txt,TCGA-4X-A9FD-01A,1
09c2314e-04e8-4174-9a10-287b3bc9aca9.htseq.counts,TCGA-4X-A9FD-01A,1
09c2314e-04e8-4174-9a10-287b3bc9aca9.FPKM-UQ.txt,TCGA-4X-A9FD-01A,1
9c982f5a-7b9e-4627-9909-d9ef6db01cf6.htseq.counts,TCGA-4Z-AA7M-01A,1
9c982f5a-7b9e-4627-9909-d9ef6db01cf6.FPKM-UQ.txt,TCGA-4Z-AA7M-01A,1
9c982f5a-7b9e-4627-9909-d9ef6db01cf6.FPKM.txt,TCGA-4Z-AA7M-01A,1
dd1dfaeb-20a4-4237-ad46-6cc609af2c53.FPKM.txt,TCGA-4Z-AA7N-01A,1
dd1dfaeb-20a4-4237-ad46-6cc609af2c53.FPKM-UQ.txt,TCGA-4Z-AA7N-01A,1
dd1dfaeb-20a4-4237-ad46-6cc609af2c53.htseq.counts,TCGA-4Z-AA7N-01A,1
590580de-17b7-441c-9701-f17034fb3fda.FPKM-UQ.txt,TCGA-4Z-AA7O-01A,1
590580de-17b7-441c-9701-f17034fb3fda.htseq.counts,TCGA-4Z-AA7O-01A,1
590580de-17b7-441c-9701-f17034fb3fda.FPKM.txt,TCGA-4Z-AA7O-01A,1
9ae0ab75-bcb7-40e2-b987-2f14f8d254dc.FPKM.txt,TCGA-4Z-AA7Q-01A,1
9ae0ab75-bcb7-40e2-b987-2f14f8d254dc.FPKM-UQ.txt,TCGA-4Z-AA7Q-01A,1
9ae0ab75-bcb7-40e2-b987-2f14f8d254dc.htseq.counts,TCGA-4Z-AA7Q-01A,1
3fb58934-0f65-4b55-9d04-3db875d60521.htseq.counts,TCGA-4Z-AA7R-01A,1
3fb58934-0f65-4b55-9d04-3db875d60521.FPKM.txt,TCGA-4Z-AA7R-01A,1
3fb58934-0f65-4b55-9d04-3db875d60521.FPKM-UQ.txt,TCGA-4Z-AA7R-01A,1
fa7e05f3-8f14-4491-98f7-6262781a1013.FPKM-UQ.txt,TCGA-4Z-AA7S-01A,1
fa7e05f3-8f14-4491-98f7-6262781a1013.FPKM.txt,TCGA-4Z-AA7S-01A,1
fa7e05f3-8f14-4491-98f7-6262781a1013.htseq.counts,TCGA-4Z-AA7S-01A,1
03872f69-93f5-4d6c-aeb3-dadbc2762682.FPKM-UQ.txt,TCGA-4Z-AA7W-01A,1
03872f69-93f5-4d6c-aeb3-dadbc2762682.FPKM.txt,TCGA-4Z-AA7W-01A,1
03872f69-93f5-4d6c-aeb3-dadbc2762682.htseq.counts,TCGA-4Z-AA7W-01A,1
7e81acaf-fbcd-4561-8749-536ad12ba5f3.htseq.counts,TCGA-4Z-AA7Y-01A,1
7e81acaf-fbcd-4561-8749-536ad12ba5f3.FPKM-UQ.txt,TCGA-4Z-AA7Y-01A,1
7e81acaf-fbcd-4561-8749-536ad12ba5f3.FPKM.txt,TCGA-4Z-AA7Y-01A,1
47371d44-7d65-43af-a207-4e25ae47204f.htseq.counts,TCGA-4Z-AA80-01A,1
47371d44-7d65-43af-a207-4e25ae47204f.FPKM-UQ.txt,TCGA-4Z-AA80-01A,1
47371d44-7d65-43af-a207-4e25ae47204f.FPKM.txt,TCGA-4Z-AA80-01A,1
4b68dd95-805d-42cc-a1e8-9bb64e29f9f5.htseq.counts,TCGA-4Z-AA81-01A,1
4b68dd95-805d-42cc-a1e8-9bb64e29f9f5.FPKM.txt,TCGA-4Z-AA81-01A,1
4b68dd95-805d-42cc-a1e8-9bb64e29f9f5.FPKM-UQ.txt,TCGA-4Z-AA81-01A,1
ef940b6c-10ef-42df-a5a9-c8f21044f096.htseq.counts,TCGA-4Z-AA82-01A,1
ef940b6c-10ef-42df-a5a9-c8f21044f096.FPKM-UQ.txt,TCGA-4Z-AA82-01A,1
ef940b6c-10ef-42df-a5a9-c8f21044f096.FPKM.txt,TCGA-4Z-AA82-01A,1
7d74dfd7-8884-42ae-8bf8-b39dfbc2bbae.htseq.counts,TCGA-4Z-AA83-01A,1
7d74dfd7-8884-42ae-8bf8-b39dfbc2bbae.FPKM.txt,TCGA-4Z-AA83-01A,1
7d74dfd7-8884-42ae-8bf8-b39dfbc2bbae.FPKM-UQ.txt,TCGA-4Z-AA83-01A,1
c947395a-e0f1-4539-8f56-9c569f01821b.FPKM.txt,TCGA-4Z-AA84-01A,1
c947395a-e0f1-4539-8f56-9c569f01821b.FPKM-UQ.txt,TCGA-4Z-AA84-01A,1
c947395a-e0f1-4539-8f56-9c569f01821b.htseq.counts,TCGA-4Z-AA84-01A,1
2a0bb88a-8f8d-4a9e-bed2-f1a3d43eda86.htseq.counts,TCGA-4Z-AA86-01A,1
2a0bb88a-8f8d-4a9e-bed2-f1a3d43eda86.FPKM-UQ.txt,TCGA-4Z-AA86-01A,1
2a0bb88a-8f8d-4a9e-bed2-f1a3d43eda86.FPKM.txt,TCGA-4Z-AA86-01A,1
0df5ed77-67ee-436a-b4e2-63a4ec8b557c.FPKM.txt,TCGA-4Z-AA87-01A,1
0df5ed77-67ee-436a-b4e2-63a4ec8b557c.htseq.counts,TCGA-4Z-AA87-01A,1
0df5ed77-67ee-436a-b4e2-63a4ec8b557c.FPKM-UQ.txt,TCGA-4Z-AA87-01A,1
2eb23517-6e3b-4d88-a99e-04fd54502fa8.FPKM-UQ.txt,TCGA-4Z-AA89-01A,1
2eb23517-6e3b-4d88-a99e-04fd54502fa8.htseq.counts,TCGA-4Z-AA89-01A,1
