,gene_index,gene_names,probability_change
2212,2212,ZNF439,45.41327507860485
2213,2213,ZNF367,45.57552494154319
2214,2214,LOC729680,45.889114867476124
2215,2215,PPM1L,50.944486111555086
2216,2216,VAT1L,45.20040299265124
2217,2217,CGN,49.50400548873221
2218,2218,APOLD1,44.377009394775925
2219,2219,PLEKHA5,50.45114355390243
2220,2220,C1orf54,48.14135511870931
2221,2221,KIAA0802,44.966632135162726
2222,2222,ANGPTL2,46.425851439851485
2223,2223,LILRA6.....LILRB3,47.20706314972692
2224,2224,HYAL1,46.4036019156053
2225,2225,CR2,45.96499840505186
2226,2226,GSTT2,46.40028777285915
2227,2227,ORC1,45.77847206542495
2228,2228,EML1,45.49779453779915
2229,2229,EXO1,45.60600919000479
2230,2230,DZIP1,44.964744171051834
2231,2231,CTSC,47.71631606707356
2232,2232,LGMN,40.933034293400866
2233,2233,RPL29,44.62617293043766
2234,2234,C7orf57,42.414358243111906
2235,2235,TMEM139,57.22887652029105
2236,2236,MANSC1,45.71750444972981
2237,2237,H1F0,44.837323806461946
2238,2238,TKT,45.12959636465426
2239,2239,PCP4,43.99970568449001
2240,2240,SCRG1,46.89615483387372
2241,2241,RPS16,44.663324683268044
2242,2242,GNG4,42.720283362440796
2243,2243,RBM20,49.305618544209764
2244,2244,ZYG11A,46.23204244524534
2245,2245,LOC100507263,50.895518841704245
2246,2246,CPXM1,45.35539973943015
2247,2247,LOC654433,43.97674088597377
2248,2248,SPRED1,44.24896270256716
2249,2249,CADPS2,45.321193764666305
2250,2250,IGLV1.40,44.713059740350836
2251,2251,ADAMTS3,45.13795357255227
2252,2252,DOCK9,42.87552396059169
2253,2253,CTSZ,46.145353721683875
2254,2254,VLDLR,47.287713278249306
2255,2255,PIK3CG,47.54228722134843
2256,2256,ACOX2,45.54114161730321
2257,2257,ANXA4,44.06033997138522
2258,2258,KIAA1804,45.15037415994954
2259,2259,HORMAD1,42.98617290614482
2260,2260,FAM30A,44.816185816171625
2261,2261,CCDC68,50.545610288838496
2262,2262,EXOC5,45.175042077699615
2263,2263,FCGR1A.....FCGR1C,45.572614148095084
2264,2264,SPON1,44.63509134014441
2265,2265,GPC3,45.905480556613135
2266,2266,C1orf38,50.74645423259708
2267,2267,ISLR,46.973782420223976
2268,2268,PTPN3,45.679021956937596
2269,2269,DOK5,44.87015459324439
2270,2270,TK1,45.156230195607456
2271,2271,PABPC4L,45.10575322769962
2272,2272,FBXO32,52.12850231852104
2273,2273,CARD6,42.79248015117867
2274,2274,KCTD14,47.50699970043452
2275,2275,LRP4,44.78813698730832
2276,2276,FOXA2,42.83730219868812
2277,2277,HSPA4L,44.663055570282985
2278,2278,GFPT2,48.730403670967554
2279,2279,PRELP,45.86527273978865
2280,2280,RPS5,44.62371515748198
2281,2281,ITPRIPL2,44.94695587080679
2282,2282,ZSCAN10,43.239798634415195
2283,2283,MIR17HG,45.617020248248
2284,2284,FSTL5,43.33288417611183
2285,2285,HES6,45.20948713318728
2286,2286,MNX1,47.1776206166138
2287,2287,CCRL2,45.72435110574472
2288,2288,CTSL2,44.6827368494439
2289,2289,FLNC,49.618233573943776
2290,2290,PRSS2,44.94884846728046
2291,2291,SGCB,44.57291980025805
2292,2292,GGH,44.14204312808282
2293,2293,ANXA6,47.38387817646996
2294,2294,RPL17,41.679698036030814
2295,2295,SLFN13,44.901897362023526
2296,2296,C19orf77,44.35756261286993
2297,2297,NGEF,44.29151862956566
2298,2298,CDCA5,46.50890848812305
2299,2299,CACNA2D3,47.96721610077385
2300,2300,TMEM22,47.440804586320844
2301,2301,KIF15,45.30608829478889
2302,2302,PTGDR,43.10033424876523
2303,2303,SECTM1,44.85161216617376
2304,2304,AKT3,45.0907657118599
2305,2305,LILRB3,46.30571715749093
2306,2306,GFI1,45.73832433063931
2307,2307,TGM1,45.75288845011032
2308,2308,ITPR1,46.55518668033373
2309,2309,LDHA,43.42680556467772
2310,2310,RPL9,44.85915968596347
2311,2311,SLFN5,49.07905101850134
2312,2312,LOC100216479,44.30709445731005
2313,2313,AIFM2,44.53986413138375
2314,2314,KIF18A,44.68421345938449
2315,2315,DHRS9,44.345684434210064
2316,2316,LPPR4,44.4106118798589
2317,2317,LPHN3,43.30931442452541
2318,2318,CD40,51.259609443402766
