,gene_names,weighted_max,weighted_sum
386,SMOC2,0.05665095895528793,9.613574028015137
387,RBM47,0.045449282974004745,-13.477409362792969
388,GAGE1 /// GAGE12F /// GAGE12G /// GAGE12I /// GAGE12J /// GAGE2A /// GAGE2B /// GAGE2C /// GAGE2D /// GAGE2E /// GAGE3 /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7 /// GAGE8,0.06547331064939499,3.1506171226501465
389,WBP5,0.05511842668056488,-13.457342147827148
390,LCN2,0.06932710856199265,-3.8788397312164307
391,FBN1,0.07084894925355911,4.263852119445801
392,CYorf15A,0.060417402535676956,13.35576057434082
393,MPPED2,0.0616755448281765,6.834240913391113
394,CXCL10,0.06859110295772552,3.499244213104248
395,GAP43,0.07177212089300156,10.50369930267334
396,PROK2,0.0728481337428093,11.721275329589844
397,MIR155HG,0.08858431130647659,7.322690010070801
398,CDC42EP5,0.08682244271039963,7.814823627471924
399,SNX7,0.06005058437585831,-12.406237602233887
400,BCHE,0.05706407502293587,11.188401222229004
401,APOBEC3G,0.053718451410532,-8.238177299499512
402,PLOD2,0.05973661690950394,-14.407417297363281
403,ASPN,0.06300128251314163,11.749574661254883
404,ARMCX1,0.05413772165775299,-11.560812950134277
405,RIN2,0.04544021189212799,-12.88180160522461
406,FGL2,0.06132315844297409,0.062390685081481934
407,DLGAP5,0.06165299192070961,-8.183523178100586
408,P2RY8,0.052615225315093994,1.6818056106567383
409,LONRF2,0.06559114158153534,1.8385288715362549
410,VAMP8,0.046046677976846695,-13.91989517211914
411,AQP9,0.0801546573638916,12.35816764831543
412,F3,0.07267776131629944,-11.879487037658691
413,PTPRK,0.050530653446912766,-10.41663932800293
414,MEST,0.05248663201928139,-15.909189224243164
415,TWIST1,0.07354319095611572,-7.2606329917907715
416,IL1B,0.049848366528749466,-11.060514450073242
417,FCGR3A /// FCGR3B,0.0517503023147583,9.99941635131836
418,TNFAIP3,0.04234642535448074,-9.065561294555664
419,BST2,0.06072933226823807,-13.906049728393555
420,HSD17B2,0.06340591609477997,16.35430145263672
421,NAP1L3,0.0610312782227993,-0.03815174102783203
422,RAB34,0.06883735954761505,-11.090559005737305
423,PLK2,0.055016789585351944,-14.200801849365234
424,FGFR3,0.06549174338579178,-4.362750053405762
425,LRRN1,0.060843952000141144,9.68402099609375
426,KCTD12,0.05267058312892914,-5.61081600189209
427,GBP3,0.04960601404309273,-13.388877868652344
428,BICC1,0.05374852940440178,5.661064147949219
429,HMMR,0.05678800866007805,-9.502622604370117
430,CDS1,0.0585549958050251,-0.22468136250972748
431,ATP1B1,0.038037657737731934,-12.739625930786133
432,RSAD2,0.06931339204311371,6.464269638061523
433,RARRES2,0.0691986158490181,5.477184772491455
434,VNN2,0.06339292228221893,8.569684982299805
435,ESRG,0.06582525372505188,11.536544799804688
436,TMEM176A,0.06706029176712036,3.3842453956604004
437,SLA,0.1014428585767746,0.9807593822479248
438,CDC20,0.05289003252983093,-8.836651802062988
439,TGM2,0.0484844334423542,-9.062744140625
440,RBM24,0.07557730376720428,-1.325197696685791
441,IGHM,0.07336726784706116,-4.067532539367676
442,RAC2,0.059460077434778214,-0.2724466323852539
443,HAPLN1,0.0742199718952179,11.78911018371582
444,LRMP,0.05404815822839737,-4.462805271148682
445,C1QC,0.0716753900051117,7.973725318908691
446,DSG2,0.07293282449245453,-2.9244489669799805
447,COL4A5,0.06379915028810501,-14.338762283325195
448,GULP1,0.06391395628452301,-10.826132774353027
449,WLS,0.055136870592832565,-10.6679105758667
450,PLSCR4,0.05877502262592316,-2.4825000762939453
451,SYK,0.08551224321126938,-0.9707673788070679
452,MYO1B,0.04330773279070854,-9.5327787399292
453,ABCC3,0.06958978623151779,-11.682084083557129
454,NEBL,0.06242496892809868,-8.329583168029785
455,EFNB2,0.057721514254808426,-12.717789649963379
456,SFRP2,0.07374240458011627,11.447603225708008
457,LTF,0.08992251008749008,15.078105926513672
458,MSN,0.05200899764895439,-9.892632484436035
459,KRT23,0.07016000151634216,14.068907737731934
460,IL18,0.060492806136608124,3.9196019172668457
461,ROBO1,0.13257741928100586,-11.160569190979004
462,CFD,0.04909135773777962,-9.180606842041016
463,GPNMB,0.07061509042978287,9.480534553527832
464,PLA2G4A,0.06945950537919998,0.9516923427581787
465,SLPI,0.052805766463279724,-14.7298583984375
466,IGK@ /// IGKC,0.06071585789322853,14.182930946350098
467,LPAR1,0.07988984137773514,-4.697526454925537
468,EFNA1,0.06594021618366241,-8.904722213745117
469,PTGIS,0.0721975713968277,2.4855475425720215
470,PPL,0.057519182562828064,-3.2895493507385254
471,GAGE12C /// GAGE12D /// GAGE12E /// GAGE12F /// GAGE12G /// GAGE12H /// GAGE12I /// GAGE2A /// GAGE2C /// GAGE4 /// GAGE5 /// GAGE6 /// GAGE7,0.08387677371501923,5.004611968994141
472,PLAU,0.044764194637537,-14.988040924072266
473,ME1,0.08790470659732819,-11.470632553100586
474,FABP5,0.058521948754787445,-12.260608673095703
475,PSMB8,0.05204658582806587,-10.762493133544922
476,IGK@ /// IGKC /// IGKV1-5,0.07487519085407257,-1.6683053970336914
477,IL1R2,0.09840736538171768,7.102588176727295
478,GPR109B,0.0504458025097847,13.020292282104492
479,GBP1,0.04262935742735863,-9.854286193847656
480,C5AR1,0.05331788212060928,8.18099308013916
481,MXRA5,0.07178236544132233,1.4200371503829956
482,DSEL,0.08599792420864105,1.704035758972168
483,KCNJ15,0.08788836002349854,8.773894309997559
484,MAGEA2 /// MAGEA2B,0.07406249642372131,12.42585563659668
485,PPP1R14A,0.0702291950583458,11.23119068145752
486,SYNPO2,0.05773225054144859,9.630254745483398
487,FAM84A,0.06072621047496796,2.9028685092926025
488,PPP1R16B,0.05764491856098175,-2.4529478549957275
489,SFN,0.05517004802823067,1.689957857131958
490,PALMD,0.061173856258392334,12.286096572875977
491,SLC22A3,0.06126420572400093,11.818753242492676
492,AMOTL2,0.043829161673784256,-13.156061172485352
493,MALAT1,0.04893596097826958,-14.558676719665527
494,LHFP,0.05748487263917923,-5.731983184814453
495,EGR3,0.05753779783844948,-0.882698118686676
496,LXN,0.0918000116944313,-6.396047592163086
497,ASS1,0.047822874039411545,-13.926773071289062
498,IL6,0.05762753635644913,-3.5701868534088135
499,ADH1B,0.05237807705998421,12.825087547302246
500,TBX3,0.07123120129108429,10.367301940917969
501,C3orf14,0.10946758836507797,-9.39945125579834
502,MRC1 /// MRC1L1,0.0625557228922844,10.681010246276855
503,GPR65,0.056572962552309036,10.174016952514648
504,SDC2,0.06127845123410225,-10.933231353759766
505,TGFB1I1,0.06475996226072311,-2.9876890182495117
506,GREB1,0.05133768543601036,3.5999488830566406
507,F13A1,0.04761343076825142,2.5821237564086914
508,ADAM12,0.06170868128538132,7.786097049713135
509,SGMS2,0.056314948946237564,-10.30398941040039
510,DLK1,0.10662776976823807,10.854375839233398
511,CHL1,0.06286916881799698,11.943399429321289
512,TF,0.04820092022418976,13.127124786376953
513,CYBA,0.07173045724630356,-12.130974769592285
514,GLIS3,0.05334256589412689,13.093642234802246
515,KIF20A,0.0598895289003849,-6.346941947937012
516,EPHA3,0.06106993928551674,10.296515464782715
517,TMSB15A,0.054836638271808624,-11.379121780395508
518,TDO2,0.05499427020549774,12.772153854370117
519,NES,0.06665678322315216,-12.173312187194824
520,PHLDA1,0.04974677041172981,-15.720351219177246
521,INHBE,0.08190609514713287,11.68348217010498
522,LAMP3,0.08081386238336563,9.518494606018066
