index,gene_names,weighted_max,weighted_sum,abs_sum
5103,TMEM184A,0.139604963,17.41695881,17.41695881
3276,EFNB3,0.257079683,17.42315292,17.42315292
97,CA2,0.103170864,-17.42652655,17.42652655
4681,ADAM33,0.094902031,17.42691612,17.42691612
4162,FAM26F,0.157278813,17.43982887,17.43982887
1241,LOC439949,0.132361285,17.44350553,17.44350553
5438,USP51,0.194804318,17.44672012,17.44672012
2997,STXBP1,0.080500904,-17.45967197,17.45967197
4144,CDHR5,0.131763823,17.46221352,17.46221352
1938,ACTG1,0.03548022,-17.4659338,17.4659338
4184,LBR,0.224138513,-17.47896385,17.47896385
3246,OXCT1,0.080358464,-17.48542786,17.48542786
1926,HLA-DMB,0.069991946,-17.48859215,17.48859215
2604,LOC100510649,0.145983212,-17.49015903,17.49015903
5975,PRIC285,0.12729831,-17.5052042,17.5052042
5410,SERINC1,0.124492772,-17.50586319,17.50586319
2416,PGRMC1,0.084163982,-17.52456856,17.52456856
2709,MYBPC1,0.213752568,17.53161526,17.53161526
5322,NIPAL4,0.121611863,17.53244305,17.53244305
5824,GUCA2B,0.058247052,17.54073334,17.54073334
3874,IGKV3-20,0.079153173,17.54708004,17.54708004
427,GBP3,0.112035535,-17.55470181,17.55470181
5395,LOC389023,0.122148,17.55781078,17.55781078
5858,RNF149,-0.007154342,-17.55931091,17.55931091
5744,RYR3,0.125758812,17.56301403,17.56301403
4307,SUSD4,0.245817795,17.56626701,17.56626701
1854,CLCA4,0.135185167,17.56648636,17.56648636
4972,CDH16,0.074704804,17.57450104,17.57450104
4472,LOC572558,0.040323384,17.57926464,17.57926464
4756,PGR,0.172768064,17.5803709,17.5803709
4560,VWDE,0.157909356,17.5811348,17.5811348
4675,RAB3IP,0.157115929,17.58453465,17.58453465
4054,CALCB,0.199736528,17.58729362,17.58729362
5080,HERPUD1,0.107248422,-17.58989048,17.58989048
5361,SUN3,0.117558897,17.59029007,17.59029007
2511,MAN1A1,0.021962829,-17.59787464,17.59787464
154,MAFB,0.02864524,-17.60667229,17.60667229
5384,LOC283432,0.138063721,17.60938644,17.60938644
4516,SIGLEC5,0.079025075,17.61112785,17.61112785
4199,SLC37A1,0.138671443,-17.61444795,17.61444795
5819,ARL6IP1,0.110878445,-17.63609791,17.63609791
2320,RPS21,0.042096771,-17.64362526,17.64362526
2598,AOC3,0.222040169,17.6568985,17.6568985
5608,SNN,0.03301755,-17.66769028,17.66769028
5393,FLJ41455,0.141491845,17.68382359,17.68382359
3117,DPY19L2P2,0.146923482,17.68546295,17.68546295
3578,ZNF114,0.146186873,17.69227409,17.69227409
225,RAB25,0.161923148,17.70178509,17.70178509
5414,PSMG1,0.090739042,-17.70889568,17.70889568
1715,NLRC5,0.072743304,-17.71618938,17.71618938
5597,NECAB1,0.163271986,17.73053169,17.73053169
1107,APOH,0.259601884,17.73791981,17.73791981
4490,CCK,0.071103089,17.73808765,17.73808765
1782,MYH6 /// MYH7,-0.05862847,17.74215126,17.74215126
3794,HSD3B1,0.11766278,17.74484348,17.74484348
3502,AZU1,0.110819332,17.74504662,17.74504662
4107,FPR1,0.089843392,17.74522018,17.74522018
5104,SEPW1,0.047635287,-17.76303673,17.76303673
3755,FLJ36848,0.188727312,17.76591444,17.76591444
835,XAGE1A /// XAGE1B /// XAGE1C /// XAGE1D /// XAGE1E,0.267536409,17.77221489,17.77221489
4890,PHB2,0.24817716,-17.78544712,17.78544712
5659,ATP1B3,0.082897842,-17.78674603,17.78674603
2094,TRPC1,0.175408952,17.78927404,17.78927404
1662,TMEM170B,0.288890332,17.7946642,17.7946642
2091,PLEKHB1,0.124809884,17.79575825,17.79575825
2277,HSPA4L,0.08676108,-17.79837322,17.79837322
1849,PRRG1,0.232670397,-17.802351,17.802351
1269,NPR3,0.089138672,17.80992317,17.80992317
2691,GNAS,0.038325172,-17.81624126,17.81624126
2178,DPY19L2,0.169242688,17.82796955,17.82796955
3928,HNRNPA2B1,0.082727615,-17.84284878,17.84284878
3191,MYL2,0.059667997,17.84482384,17.84482384
3778,KLB,0.077171907,17.84520817,17.84520817
816,RASEF,0.130637616,-17.85011292,17.85011292
4580,TGFB2,0.13775418,17.85877037,17.85877037
3379,GTF2H2,0.089890704,-17.86938286,17.86938286
2578,EPN3,0.064632364,17.86982155,17.86982155
4161,NLRP7,0.042503253,17.87276745,17.87276745
4304,C20orf108,0.144248866,-17.87316132,17.87316132
2832,SCOC,0.167430308,-17.8771944,17.8771944
3678,RBM3,0.081163045,-17.88464451,17.88464451
5416,CSE1L,0.072342161,-17.90118599,17.90118599
3913,UNC5A,0.066613838,17.90337372,17.90337372
1417,SYTL1,0.131878205,-17.92837906,17.92837906
2880,SLC2A2,0.01479958,17.9305687,17.9305687
3460,LY6D,0.099970847,17.93755627,17.93755627
2040,SHISA3,-0.00195159,17.93870354,17.93870354
2276,FOXA2,0.140316255,17.95081425,17.95081425
5871,RIT2,0.063845485,17.95084763,17.95084763
5387,POLK,0.123887919,17.95230579,17.95230579
5599,AQP11,0.154215872,17.95928669,17.95928669
4451,OR7E14P,0.196384497,17.96403599,17.96403599
4270,MSTN,0.114836998,17.96614933,17.96614933
4281,PKD1P1,0.094578858,-17.97253227,17.97253227
3538,TMEM163,0.162778795,17.97388744,17.97388744
5190,TRMT5,0.081468847,-17.99187374,17.99187374
2915,SLC25A6,0.044676699,-17.99293327,17.99293327
2600,OAZ1,0.052176898,-17.99459648,17.99459648
4645,LOC285943,0.145912707,17.99847603,17.99847603
2993,ATP2C2,0.118516423,17.99918652,17.99918652
2271,PABPC4L,0.023944706,18.00419331,18.00419331
1923,CADM1,0.118371285,-18.00710011,18.00710011
2492,PPP1R15A,0.121956326,-18.01418114,18.01418114
408,P2RY8,0.13660983,18.01830947,18.01830947
5093,CEACAM1,0.120829329,-18.02199447,18.02199447
2498,C9orf150,0.142866388,-18.02859879,18.02859879
1756,GCA,0.088978764,-18.02979374,18.02979374
5249,MXI1,0.079541445,-18.03245735,18.03245735
1095,IGF1,0.092832983,18.03731441,18.03731441
5809,HINT3,0.261536092,18.04156208,18.04156208
1651,RPLP1,0.076698476,-18.05136871,18.05136871
5158,IKZF3,0.084773123,18.05170918,18.05170918
3122,GABRB3,0.041040123,18.05195999,18.05195999
1718,RPS2,-0.009085964,-18.05365086,18.05365086
1287,MYRIP,0.112103492,18.0592165,18.0592165
5456,SCNN1B,0.087030508,18.06235218,18.06235218
4262,LIMD2,0.109464131,18.06421566,18.06421566
5518,FAM98B,0.099308036,18.07547855,18.07547855
3732,C6orf192,0.105461113,-18.07585716,18.07585716
1690,RPL23A,0.092587676,-18.07843208,18.07843208
5128,ADCY9,0.10688702,-18.08971024,18.08971024
3890,ANGPTL1,0.168138131,18.09647179,18.09647179
5509,ACTR3,0.103179727,-18.10812664,18.10812664
5812,C1orf170,0.123364344,18.10859108,18.10859108
4597,XKR4,0.11001309,18.11128807,18.11128807
4762,GRN,0.066309262,-18.11516476,18.11516476
4757,TMX1,0.050564755,-18.12222195,18.12222195
5429,TYR,0.098769769,18.1274786,18.1274786
5007,NHP2,0.082471276,-18.13068676,18.13068676
3791,LTA,0.170924798,18.13434887,18.13434887
3818,FUCA1,0.034625601,-18.13639736,18.13639736
2505,RPL23,0.046589069,-18.13663006,18.13663006
5433,REXO1L1,0.071738005,18.1433754,18.1433754
4014,COX6C,0.056276061,-18.14486313,18.14486313
2961,NR1H4,0.009006456,18.14515114,18.14515114
1837,GXYLT2,0.145149104,18.14647222,18.14647222
5901,JHDM1D,0.139548026,-18.1477499,18.1477499
3350,MYL6,0.042875016,-18.15322685,18.15322685
1827,RPS14,0.034607429,-18.16146564,18.16146564
5353,LOC147670,0.185064882,18.16586208,18.16586208
4792,MEX3C,0.100742809,18.16665936,18.16665936
2635,RPS27A,0.010550123,-18.16838074,18.16838074
1150,RBPMS2,0.276498586,18.18321615,18.18321615
2571,HMGB2,0.08602998,-18.19184303,18.19184303
5808,PRIMA1,0.201413468,18.1965456,18.1965456
2755,PNPLA4,0.148626558,-18.19708729,18.19708729
1660,TMEM49,0.134915039,-18.20359039,18.20359039
4130,DMXL2,0.078580659,-18.20637226,18.20637226
2314,KIF18A,0.151745506,-18.21034607,18.21034607
4330,LOC146429,0.086939216,18.21049309,18.21049309
2364,CTSB,0.043324184,-18.21669292,18.21669292
4746,PLAC1,0.178181164,18.22762299,18.22762299
4544,FLJ45445,0.070302941,-18.22832584,18.22832584
3744,GDF1 /// LASS1,0.098837584,18.22873688,18.22873688
18,IFIT1,0.193649217,-18.23148823,18.23148823
3156,PRICKLE2,0.155125625,18.23489726,18.23489726
4102,HEBP1,0.132016059,-18.24538326,18.24538326
1874,RPL37,0.041797891,-18.24623871,18.24623871
5435,LOC283483,0.075263448,18.24886894,18.24886894
2800,CRLF1,0.093539149,18.2499752,18.2499752
2007,RPL21,0.045166563,-18.25099945,18.25099945
951,ALB,0.185963899,18.25514412,18.25514412
2071,KIF2C,0.032327779,-18.26341915,18.26341915
3063,TUBA1C,0.091677114,-18.27411079,18.27411079
5217,HIF3A,0.140504234,18.2894516,18.2894516
3065,CX3CL1,0.164274186,18.29559708,18.29559708
1596,RARRES1,0.036483206,18.3056469,18.3056469
49,CD24,0.019552618,-18.31017303,18.31017303
3359,IDH1,0.050185047,-18.31692028,18.31692028
4870,KIAA1826,0.0538534,-18.32403022,18.32403022
5874,CCL21,0.204937615,18.33124828,18.33124828
2304,AKT3,0.080815993,-18.33259201,18.33259201
2872,TPSAB1 /// TPSB2,0.078353107,18.33933449,18.33933449
5272,ERG,0.146536343,18.36079121,18.36079121
213,CD53,0.06606264,-18.3611908,18.3611908
2989,HSPA8,0.044592451,-18.36683941,18.36683941
41,PLAC8,0.113704428,-18.36804104,18.36804104
356,Sep-10,0.100614429,-18.36804199,18.36804199
2283,MIR17HG,0.213776886,18.37030983,18.37030983
2892,BTNL8,0.180251904,18.37541294,18.37541294
5225,ENHO,0.108620025,18.37809181,18.37809181
4019,C17orf99,0.149369083,18.38002396,18.38002396
1496,ANKRD1,0.084896035,18.38117599,18.38117599
1176,ENC1,0.174897365,-18.38535118,18.38535118
1954,LPAR5,0.144900911,18.38701248,18.38701248
2574,HSD11B2,0.101190515,18.39440346,18.39440346
2139,DIO2,0.085299574,18.39789391,18.39789391
2592,CKAP2L,0.100212961,-18.39798546,18.39798546
4112,GPBP1L1,0.063327573,-18.4033761,18.4033761
2418,RAP1A,0.180789396,18.41040421,18.41040421
1884,RPS3A,0.094871398,-18.41132355,18.41132355
1462,HK3,0.212700278,18.4240694,18.4240694
749,C7,0.160010576,18.42771435,18.42771435
5555,RASSF10,0.144527473,18.42780781,18.42780781
3017,RPS25,0.062818445,-18.43020439,18.43020439
4869,DGAT2,0.096429311,-18.4310379,18.4310379
656,FGG,0.242637694,18.44234943,18.44234943
4982,ZBTB38,0.170069352,-18.44437122,18.44437122
5343,TNNC2,0.016250342,18.45406914,18.45406914
5615,SYDE1,0.126332283,18.47177219,18.47177219
3304,LOC100505880,0.269819394,18.47362518,18.47362518
1316,GINS1,0.12107873,-18.47448063,18.47448063
2932,SIGLEC1,0.140523113,18.48159027,18.48159027
547,LSP1,0.156786978,18.48672485,18.48672485
22,SPARC,0.074800812,-18.48927212,18.48927212
5711,TPP2,0.167929381,18.49803925,18.49803925
2704,UGT2A3,0.137683474,18.5122757,18.5122757
460,IL18,0.149622396,18.51290655,18.51290655
3468,CCDC72,0.1018162,-18.51686478,18.51686478
1554,CD33,0.093714237,18.5263586,18.5263586
5654,ZNF331,0.177881379,-18.52792931,18.52792931
4534,CD68,0.159545355,18.53150845,18.53150845
3129,EPRS,0.137564354,-18.53424454,18.53424454
3785,SPANXB1 /// SPANXB2 /// SPANXF1,-0.029713549,18.53616428,18.53616428
94,LOC386597,0.121872157,-18.53705263,18.53705263
4351,CCDC24,0.077574044,18.54070282,18.54070282
4598,LOC100505894,0.150582552,18.54343987,18.54343987
3504,C1QBP,0.073369361,-18.54753113,18.54753113
3571,GSTA4,0.11719742,-18.54794693,18.54794693
1974,RPL7,0.079959981,-18.56139946,18.56139946
5733,TIPARP,0.173190232,-18.57208824,18.57208824
617,LDHB,0.025625784,-18.58086491,18.58086491
5483,C5orf53,0.080866572,-18.58318043,18.58318043
4686,MUC13,0.156011015,18.58491707,18.58491707
5676,LOC642852,0.100302726,18.58804357,18.58804357
338,PBK,0.134439386,-18.5881176,18.5881176
4744,HHLA2,0.093840241,18.58941364,18.58941364
2104,PCDH8,0.0196371,18.59848404,18.59848404
4487,C17orf73,0.066942617,18.60339355,18.60339355
5234,PPP1R14B,0.055887826,-18.60618877,18.60618877
5616,ELF1,0.090081077,-18.6141367,18.6141367
3286,PAG1,0.069346644,-18.61865711,18.61865711
5913,KIR2DL1,0.050452434,18.63598156,18.63598156
3522,CES4A,0.123862922,18.64311123,18.64311123
4526,RASA4 /// RASA4P,0.06529054,18.64814472,18.64814472
2657,PTPRC,0.151271962,18.65019321,18.65019321
242,GALNT3,0.082736455,-18.65481853,18.65481853
1590,HNRNPA3 /// HNRNPA3P1,0.095343808,-18.65622902,18.65622902
5867,FBXL5,0.058060694,-18.65992641,18.65992641
3703,RYR1,0.157579802,18.66616058,18.66616058
2148,RPS10,0.050671447,-18.67851448,18.67851448
5701,CRYBB3,0.089029171,18.68077278,18.68077278
436,TMEM176A,0.174513161,18.68238163,18.68238163
4421,ARHGEF26,0.16128277,18.6975069,18.6975069
2238,TKT,0.073034298,-18.70826149,18.70826149
523,HNF1B,0.180499904,-18.71560097,18.71560097
5022,KLF7,0.083122145,-18.71817493,18.71817493
2724,HNRNPA1 /// HNRNPA1L2 /// HNRNPA1P10,0.041697897,-18.72089195,18.72089195
1207,HLA-C,0.021504477,-18.72237301,18.72237301
5502,ALDH3B2,0.092754021,18.72499084,18.72499084
4977,C4orf46 /// TOMM7,0.014035895,-18.72726059,18.72726059
2353,RPL27,0.030232836,-18.73473167,18.73473167
3567,CLEC11A,0.032587409,-18.73850679,18.73850679
5299,C20orf30,0.113842644,-18.74904442,18.74904442
5403,SLC46A2,0.065384157,18.75601292,18.75601292
0,XIST,0.30008924,18.75973344,18.75973344
1393,IL11,0.04463914,18.75977993,18.75977993
4697,LRRFIP1,0.102473188,-18.76262665,18.76262665
4968,SLC6A7,0.207593001,18.76943302,18.76943302
3875,SHOX2,0.169510528,18.78426266,18.78426266
5108,KIRREL3,0.119122118,18.78490162,18.78490162
4847,ATP2B1,0.133509688,-18.80866528,18.80866528
3607,SLC35E1,0.027758531,-18.8129425,18.8129425
5262,PRO0471,0.098812647,18.82063007,18.82063007
3437,SLC20A1,0.096249986,-18.82346916,18.82346916
909,P2RY13,0.140099593,18.82527637,18.82527637
3645,GALNTL2,0.211089708,18.82596588,18.82596588
1709,ELOVL6,0.128741041,-18.8354969,18.8354969
2081,LDB3,0.148487672,18.83873749,18.83873749
2176,PTPN13,0.174393207,-18.84620094,18.84620094
5286,GVIN1,0.127703473,18.85009098,18.85009098
485,PPP1R14A,-0.003611393,18.86288071,18.86288071
793,CHRDL1,0.086445242,18.86486149,18.86486149
5508,ATP5B,0.053639814,-18.86598682,18.86598682
426,KCTD12,0.090790875,-18.87145424,18.87145424
2807,RPL6,0.037679013,-18.87647533,18.87647533
5434,MIPOL1,0.141820304,18.87874222,18.87874222
3250,PAQR9,0.132208325,18.8795557,18.8795557
5873,THBS4,0.176522776,18.88479137,18.88479137
2378,GFAP,0.154618002,18.89108944,18.89108944
1911,CXCL16,0.063951351,-18.90045834,18.90045834
2628,PPM1K,0.049476199,-18.91062164,18.91062164
1173,HIST1H4C,0.075814974,-18.91108704,18.91108704
4765,SMOX,0.22280293,18.92281151,18.92281151
3516,C15orf21,0.121400021,18.92435265,18.92435265
864,CEBPD,0.172733936,-18.93143845,18.93143845
726,PFN2,0.106817067,-18.9357872,18.9357872
370,CSRP2,0.048055954,-18.94495487,18.94495487
5072,LOC642236,0.154027462,18.95290852,18.95290852
4128,IRX4,0.066542275,18.9624052,18.9624052
3032,CYP2J2,0.084669583,18.96658707,18.96658707
4700,ARL6IP5,0.0557248,-18.97446823,18.97446823
1622,PDGFRL,0.105756253,18.97808933,18.97808933
4289,MAGEA11,0.10229145,18.9922142,18.9922142
5545,IRF9,0.033517644,-18.99299908,18.99299908
2147,RPS29,0.031928638,-19.00571251,19.00571251
5228,CAMK2D,0.092908949,-19.00844765,19.00844765
4588,CSH2,0.150437474,19.0140934,19.0140934
3326,TMEM130,0.062359154,19.01565266,19.01565266
5962,PRDX5,0.075296067,-19.02451515,19.02451515
3636,CTNNAL1,0.15310568,-19.03123188,19.03123188
2441,COX3,0.079696234,-19.03216648,19.03216648
4132,SMARCA2,0.146904808,-19.03507996,19.03507996
1896,C1orf228,0.176232792,19.03790283,19.03790283
979,NXN,0.073342025,-19.05535412,19.05535412
3587,ZC3H12A,0.146120615,-19.0569191,19.0569191
4366,HAS1,0.107187122,19.06476307,19.06476307
4525,CAMK2B,0.139817268,19.07065678,19.07065678
2191,PPIA,0.047276564,-19.07881451,19.07881451
5973,USHBP1,0.186071537,19.08304596,19.08304596
5563,SRXN1,0.051208239,-19.08420277,19.08420277
3858,MYBPC2,0.172124818,19.09049988,19.09049988
5117,NPIP /// PKD1P1,0.110676587,-19.09212494,19.09212494
3310,MFSD6,0.232459441,19.10429335,19.10429335
3594,PTGS1,0.198464423,19.12693024,19.12693024
2570,IPW,0.158188611,-19.12837982,19.12837982
3550,HTR2C,0.152908243,19.1288929,19.1288929
2225,CR2,0.137275003,19.13027,19.13027
5623,PRLR,0.146988578,19.16354179,19.16354179
1230,TRDV3,0.1401501,19.17797661,19.17797661
1147,CENPK,0.117641732,-19.18939877,19.18939877
3243,LEFTY2,0.196577556,19.19742966,19.19742966
5544,NEO1,0.031012379,-19.20008278,19.20008278
3847,C6orf176,0.0818142,19.20842934,19.20842934
3102,DCT,0.157031357,19.21056366,19.21056366
2341,ZNF385B,0.123199642,19.21296215,19.21296215
3590,SERINC5,0.100261293,-19.21855545,19.21855545
4698,DHCR7,0.073147085,-19.22200775,19.22200775
2537,ALDOB,0.065296374,19.22203922,19.22203922
4858,KAZALD1,0.131414182,19.22607613,19.22607613
3245,BCAR3,0.084170438,-19.23535633,19.23535633
2044,STX11,0.237416327,19.23896599,19.23896599
2096,KCNQ1,0.170567356,19.24141598,19.24141598
2522,GADD45B,0.068063762,-19.24378109,19.24378109
4344,SH2B3,0.13034917,-19.24599552,19.24599552
3850,FCF1 /// LOC100507758,0.179392338,19.2502985,19.2502985
3141,DOK2,0.123985432,19.25532246,19.25532246
1867,FAM134B,0.069062024,19.2579186,19.2579186
4365,HOXD10,0.130521327,19.26940632,19.26940632
3163,CDKN1C,0.158197276,19.27330971,19.27330971
1531,SNRPN /// SNURF,0.018413477,-19.27391338,19.27391338
1398,WASF3,0.078679271,-19.27661514,19.27661514
5276,POU2F3,0.136713997,19.28838921,19.28838921
2948,SASH1,0.059004404,-19.28904057,19.28904057
4995,CALML5,0.19007463,19.28929138,19.28929138
5051,ICAM4,0.131000884,19.30024815,19.30024815
4537,LOC284837,0.10612195,19.3042593,19.3042593
139,LOC100288985,0.432846278,19.30521083,19.30521083
4591,HLTF,0.109147768,-19.30644131,19.30644131
782,GAPT,0.133658625,19.31029129,19.31029129
5214,LOC400590,0.174288563,19.31129456,19.31129456
5149,WNK4,0.115912482,19.31531048,19.31531048
2186,TPSAB1,0.060369402,19.32431126,19.32431126
4635,EIF3E,0.007964838,-19.33958721,19.33958721
5180,DCBLD1,0.102185503,-19.35870838,19.35870838
3633,CKMT2,0.026953697,19.3649044,19.3649044
1488,PAWR,0.157367744,-19.36850548,19.36850548
4324,FAM154B,0.141084172,19.36967754,19.36967754
2745,DNAJB4,0.068905234,-19.37093067,19.37093067
3787,MSH2,0.016467489,-19.37386417,19.37386417
4863,LOC653479,0.181906492,19.38036633,19.38036633
5731,GYS2,0.166945718,19.38440418,19.38440418
5624,B4GALT6,0.117551371,19.39006996,19.39006996
3068,EEF2,0.106755905,-19.40746117,19.40746117
3321,SMC4,0.114421047,-19.42859459,19.42859459
5841,FLJ39609,0.111851364,19.43171501,19.43171501
215,MYOF,0.161835417,-19.43477249,19.43477249
2920,MPO,0.092942558,19.43632126,19.43632126
5723,C1QTNF4,0.106642753,19.43669701,19.43669701
1472,ZNF750,0.139962718,19.44095421,19.44095421
1621,ITGB7,0.16391433,19.4420445,19.4420445
1733,JUN,0.147881731,-19.45324802,19.45324802
4339,C9,0.145618737,19.45923996,19.45923996
3394,RAN,-0.002461217,-19.45957756,19.45957756
5864,IGHV5-78,0.159976713,19.46667099,19.46667099
3147,SV2B,0.176668517,19.46672058,19.46672058
684,CD3D,0.104757376,19.4726038,19.4726038
5278,SHC3,0.092687219,19.47309875,19.47309875
3275,SPINK2,0.210303292,19.47588158,19.47588158
5671,TOMM20,0.030731939,-19.48122215,19.48122215
2145,DARC,0.398631431,19.49908829,19.49908829
1912,FAM169A,0.105233677,19.49922419,19.49922419
2801,RHAG,0.217558585,19.50467873,19.50467873
202,ZNF548,0.140896086,-19.50756073,19.50756073
1135,EGR1,0.092186429,-19.51453018,19.51453018
5667,ST3GAL5,0.098944385,-19.52128029,19.52128029
5805,PXDNL,0.140134089,19.52629089,19.52629089
1778,HUWE1,0.032327222,-19.52690697,19.52690697
5047,MRPL3,0.068436697,-19.53093624,19.53093624
2776,NME1,0.093729258,-19.53222561,19.53222561
3846,SP5,0.049574368,19.53841972,19.53841972
2366,RARA,0.142172359,19.54720592,19.54720592
5451,CRY2,0.153752163,-19.55275249,19.55275249
1915,C7orf68,0.131819718,-19.56270123,19.56270123
2741,RPS26,0.11454116,-19.56348038,19.56348038
890,LMO2,0.096132167,-19.57127857,19.57127857
5052,TGFBR1,0.197058193,19.57189751,19.57189751
4595,TSSK3,0.125756092,19.57814026,19.57814026
5289,C1orf114,0.112634875,19.58792019,19.58792019
2387,MFSD4,0.132329337,19.59157372,19.59157372
2730,KLK11,0.092783466,19.59515953,19.59515953
4008,PAK7,0.097349629,19.60523224,19.60523224
5029,RBM11,0.174056545,19.60756683,19.60756683
3138,DYSF,0.075679846,-19.61530876,19.61530876
3635,AK1,0.087545808,-19.61602688,19.61602688
2860,SLC25A21,0.056719489,19.61958981,19.61958981
68,IGFBP7,0.101789039,-19.63513947,19.63513947
2868,MRAP2,0.238806024,19.63665581,19.63665581
2205,RPS3,0.022058725,-19.63892937,19.63892937
3417,OSTBETA,0.135461368,19.64786148,19.64786148
1020,SAA1 /// SAA2,0.232886031,19.65963364,19.65963364
3869,WBSCR17,0.18508324,19.66008472,19.66008472
5863,EPHA5,0.130029038,19.66808033,19.66808033
5505,KIAA0040,0.170255356,-19.6762104,19.6762104
3378,PPAPDC3,0.12036901,19.69854069,19.69854069
4932,LOC344595,0.183029786,19.71673679,19.71673679
3348,MUC5B,0.201674119,19.72589874,19.72589874
3168,FLG2,0.143149979,19.72805214,19.72805214
4706,NCRNA00275,0.040321235,-19.7288208,19.7288208
2098,RPS20,0.034792285,-19.73463726,19.73463726
5996,LOC283587,0.169524074,19.74227333,19.74227333
5911,RPP40,0.164312679,-19.74374008,19.74374008
4438,FGF7,0.149925448,19.7443924,19.7443924
4581,MYL1,0.12312457,19.74906158,19.74906158
5169,PAEP,0.094617605,19.75174618,19.75174618
4664,ATP5E,0.0398593,-19.75410271,19.75410271
2812,ZNF83,0.091483627,-19.75854492,19.75854492
4407,LOC285972,0.080387808,19.75961781,19.75961781
4341,ZNF426,0.05279243,-19.76026726,19.76026726
4637,AKAP13,0.042546548,-19.76243591,19.76243591
4505,CDH26,0.15854419,19.76263523,19.76263523
2480,GNB2L1,0.037021326,-19.76282406,19.76282406
4459,CIRBP,0.026734672,-19.77012634,19.77012634
1072,IRF8,0.120265923,-19.7708168,19.7708168
1375,CENPF,0.090031847,-19.77190971,19.77190971
5794,PTK2,0.114851095,19.78295803,19.78295803
4981,CLEC4G,-0.031120405,19.78503513,19.78503513
5071,MEGF11,0.073497646,19.79750252,19.79750252
57,IGFBP3,0.205626495,-19.80271435,19.80271435
2834,MAP3K1,0.115567997,19.80602503,19.80602503
2467,NBLA00301,0.120255254,19.81772518,19.81772518
2117,IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV1-69 /// IGHV3-23 /// IGHV4-31 /// LOC100126583,0.147989847,19.820755,19.820755
3963,LTBR,0.067040253,-19.82244396,19.82244396
1239,RPL37A,0.031140437,-19.82372665,19.82372665
4082,SEMA3F,0.113640711,19.82905197,19.82905197
1422,MYO1F,0.083851837,-19.83043385,19.83043385
3432,TSC22D3,0.180205233,-19.83344364,19.83344364
3929,WDHD1,0.120208099,19.83468437,19.83468437
145,S100A4,0.097644951,-19.83992767,19.83992767
3217,CBR1,0.09946207,-19.85927391,19.85927391
5637,ELAVL3,0.166013487,19.86362267,19.86362267
4147,GCSH /// LOC100329108,0.035845496,-19.87120438,19.87120438
2602,C1orf172,0.12916065,19.874897,19.874897
5357,C1orf161,0.176413037,19.87900639,19.87900639
4563,STX19,0.137976781,19.88224316,19.88224316
2439,PHGDH,0.060962461,-19.88528156,19.88528156
1694,ASB2,0.085519023,19.89735889,19.89735889
5680,ABCC6P1,0.092134431,19.90532112,19.90532112
4624,NPB,0.364860013,19.9186058,19.9186058
4271,KCNH2,0.103090934,19.92203522,19.92203522
5931,CTSA,0.065749459,-19.92534542,19.92534542
2523,INA,0.235326968,19.93744898,19.93744898
352,KIAA0101,0.126631543,-19.95295048,19.95295048
1529,ISG15,0.07551669,-19.9535656,19.9535656
3592,CDX1,0.153715707,19.95988464,19.95988464
4160,ARHGAP36,0.113505498,19.97666454,19.97666454
5061,PPP4R1,0.175194472,19.97712135,19.97712135
4207,KCNJ4,0.12252529,19.98513794,19.98513794
1697,IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31,0.113137238,19.99339676,19.99339676
2490,GABRE,0.143786728,20.00482368,20.00482368
2576,CHST9,0.172061607,20.01841354,20.01841354
567,STEAP1,0.178208701,-20.03672886,20.03672886
2501,CPB2,0.124216244,20.04381752,20.04381752
2095,SPI1,0.187731341,20.04692078,20.04692078
2469,BAG3,0.038074579,-20.06140804,20.06140804
2452,FAM201A,0.0708647,20.07538986,20.07538986
1201,RPL18A /// RPL18AP3,0.069429036,-20.08511353,20.08511353
1449,CPS1,0.255639806,-20.10670471,20.10670471
5221,DOK7,0.077495113,20.11321068,20.11321068
2879,KCND2,0.067917459,20.11758041,20.11758041
2950,NACAP1,0.06489804,-20.12090302,20.12090302
5468,KIAA1245 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF12 /// NBPF24 /// NBPF8 /// NBPF9,0.072048336,-20.12659454,20.12659454
4545,PRR11,0.087431438,-20.13691521,20.13691521
2590,RPL8,0.071072264,-20.1461935,20.1461935
4235,KRT33A,0.090903133,20.15236855,20.15236855
3238,HSPA12A,0.045423567,20.16786337,20.16786337
1883,RPS27,0.029445358,-20.17094994,20.17094994
2833,OBFC2A,0.221403576,20.17144394,20.17144394
2103,RPS12,0.081765674,-20.1757021,20.1757021
3429,LOC653513 /// PDE4DIP,0.172012672,20.17986965,20.17986965
5935,ZNF709,0.10271024,20.19284439,20.19284439
1966,FAM101B,0.035607349,-20.19359398,20.19359398
2097,RPL3,0.037226819,-20.19579792,20.19579792
1277,MX2,-0.022595041,-20.19812894,20.19812894
2093,GP1BB /// SEPT5,0.219291061,20.2037468,20.2037468
2155,RPL7A,0.046359124,-20.21086788,20.21086788
2652,FMOD,0.099163491,-20.21303368,20.21303368
1731,PIK3CD,0.003588989,-20.21568394,20.21568394
122,PSPH,0.146933265,-20.22919083,20.22919083
5445,PHPT1,0.057521101,-20.22946072,20.22946072
